date,sales,unemployment,temperature,facebook_newsfeed_spend,facebook_newsfeed_impressions,youtube_brand_spend,youtube_brand_impressions,search_spend,search_clicks,youtube_performance_spend,youtube_performance_impressions,newspaper_spend,newspaper_readership,tv_spend,tv_gross_rating_points,cpi
6/8/21,1160885.73,5.9,72.80231422,11204.47917,10562131,26762.58203,13857320,24086.06443,10151,22674.49904,5607615,0,0,0,0,270.955
6/9/21,1137513.114,5.9,63.66061721,11451.25899,11397664,22369.98609,11216356,25624.27963,11540,24619.41108,6040597,0,0,0,0,270.955
6/10/21,1133253.291,5.9,87.65178835,11494.618,9801502,21212.36658,9297679,23979.18096,10594,26283.07389,6434846,0,0,0,0,270.955
6/11/21,1143532.15,5.9,81.97558596,10957.56045,12742351,24330.00898,11053372,23119.81293,9874,25144.19431,5998947,0,0,0,0,270.955
6/12/21,1125086.615,5.9,71.86717284,11257.94641,10827623,25609.19745,11835651,22800.21972,10431,27962.80766,6974525,0,0,0,0,270.955
6/13/21,1138374.74,5.9,66.08800176,11033.68709,10833379,26257.26075,12743855,21097.13298,9332,25140.67808,6227357,0,0,0,0,270.955
6/14/21,1128023.232,5.9,68.34472107,10893.86976,8879443,26054.14476,11451376,23527.07904,10783,0,0,11975.5869,933923,0,0,270.955
6/15/21,1154731.541,5.9,82.8336624,10045.76653,9511687,25891.53893,12953686,25729.04945,11221,0,0,12245.61463,999979,0,0,270.955
6/16/21,1154980.102,5.9,63.22171629,10763.35201,12162401,25460.69156,11844905,23129.00058,9617,0,0,12063.1304,1043888,0,0,270.955
6/17/21,1136427.211,5.9,78.12884388,11013.11059,9552517,26971.31459,12539000,23529.50425,10753,0,0,12121.99055,955207,0,0,270.955
6/18/21,1148030.542,5.9,65.34160367,11432.63403,11024237,26629.02066,12711535,22499.20983,10652,0,0,12284.75741,924730,0,0,270.955
6/19/21,1135296.786,5.9,81.83015547,10352.31965,10851912,25662.86262,12341729,22949.97646,10273,0,0,11965.06348,972054,0,0,270.955
6/20/21,1158830.347,5.9,87.63845458,10639.08083,9802133,23941.53422,11088330,24688.44792,11026,0,0,12213.22529,1227999,20974.14349,1407930,270.955
6/21/21,1136746.271,5.9,63.82762356,11385.36185,9970050,26184.71813,14207859,24183.97601,10271,0,0,12130.42406,815489,24178.26652,1687014,270.955
6/22/21,1158703.044,5.9,75.37510445,11325.24384,9633322,23906.99839,13032705,25366.27226,11300,0,0,12205.02828,915137,22867.66481,2365993,270.955
6/23/21,1165046.15,5.9,72.09875575,11118.94679,9888905,24786.51581,12103003,25071.39862,11046,0,0,12079.99882,1741092,17760.72809,966398,270.955
6/24/21,1141921.159,5.9,78.86889307,10707.04221,9824558,28648.96137,14079941,24751.54774,11047,0,0,12155.34841,1044855,20673.50239,1076769,270.955
6/25/21,1147979.837,5.9,63.83135679,11466.16976,12125083,26192.72517,12236928,24383.52712,10715,0,0,12310.66878,961064,20218.4346,1613547,270.955
6/26/21,1147132.416,5.9,69.95126337,10491.2458,9695805,27348.96203,11192742,23972.94129,10679,0,0,12041.55249,746166,20801.47274,1830808,270.955
6/27/21,1155310.7,5.9,54.43190184,10994.93292,11090241,25260.96732,12904988,25238.74198,11742,0,0,11896.97687,842537,20291.9362,1527248,270.955
6/28/21,1145454.477,5.9,67.21701954,11311.73165,10752213,23848.01647,10886948,20320.90162,8535,29845.54544,7403835,12475.33097,1183855,19224.60958,1078545,270.955
6/29/21,1177079.513,5.9,65.7422282,10642.94663,11022923,27036.38856,13017938,22117.8729,9585,31534.92654,7708708,11962.06168,1242425,21391.31977,1202679,270.955
6/30/21,1162915.172,5.9,61.0328342,11168.10486,9969627,25929.57004,12168904,22948.66431,10266,23358.39404,5611244,11999.37015,1042640,19067.1656,1290356,270.955
7/1/21,1166450.069,5.4,74.68890473,10631.55008,10390577,23710.50959,14294640,19404.72442,8573,28736.44465,7098898,11633.71814,1046926,20413.46949,1276531,272.184
7/2/21,1167134.274,5.4,66.61008538,11048.02486,10898944,25461.66114,12990780,21712.85514,9782,21518.46169,5277313,12092.66453,992662,20822.40519,1796856,272.184
7/3/21,1130189.572,5.4,52.94905271,10575.7463,9459854,27140.93461,12806974,23935.35451,10665,27600.45155,6802988,11849.71394,1382327,17253.25396,1083774,272.184
7/4/21,1165551.689,5.4,70.73990621,11353.19458,11629324,25813.82635,11842128,23025.72859,10236,29120.16889,7026462,12693.72213,1038832,21412.97849,1072684,272.184
7/5/21,1147937.956,5.4,55.81727201,10693.77765,8995868,26101.1324,13204374,22565.90076,10638,27971.49818,6759501,11801.22821,1318640,22725.59062,1404403,272.184
7/6/21,1184693.232,5.4,66.22061326,11537.22821,11777660,27147.18286,13893675,25630.29953,11730,22761.74753,5405811,11913.16259,936854,18989.58171,1790050,272.184
7/7/21,1180759.504,5.4,63.95026269,10763.66756,11229129,22326.66348,11129179,22839.96487,10497,30898.60037,7640009,12052.45275,1089078,17308.68561,869043,272.184
7/8/21,1136095.288,5.4,53.94883763,10801.67471,10788977,25986.19962,11920088,19884.71935,8578,27671.43833,6737106,12260.32384,986891,16395.53011,1027309,272.184
7/9/21,1170061.132,5.4,56.54139947,11538.9985,9497767,25466.63386,13563001,22150.61479,9729,33143.34329,8030389,12511.13146,863066,20023.11083,1065253,272.184
7/10/21,1159736.55,5.4,57.19427189,11945.7714,11070334,20344.0723,10924765,19687.48004,9564,32320.29246,7836133,11968.85576,981614,18184.97638,1172735,272.184
7/11/21,1140756.801,5.4,69.30107674,10888.27421,9855146,24775.51357,10601757,23179.13036,10810,21256.82121,5158903,12189.91412,982625,17058.53862,1312237,272.184
7/12/21,1120731.239,5.4,44.25361662,11365.44592,8695739,23954.03487,13545574,21474.64816,10850,0,0,0,0,17412.38224,1295018,272.184
7/13/21,1141713.548,5.4,64.04409961,10731.69469,9297724,27936.10164,13007157,22327.63477,10562,0,0,0,0,17667.9973,1555680,272.184
7/14/21,1131770.187,5.4,67.37419007,10966.33081,9655410,24876.31175,12431830,26869.12636,11639,0,0,0,0,20079.38318,1134424,272.184
7/15/21,1146024.753,5.4,71.23549134,11008.41245,9833353,25436.75328,11807293,22903.54824,9566,0,0,0,0,18802.65781,1048847,272.184
7/16/21,1154145.734,5.4,71.24353451,11670.86101,9819069,27364.63166,11900533,27214.21348,12746,0,0,0,0,21336.65967,1879058,272.184
7/17/21,1139161.458,5.4,62.8526867,11575.46802,9052374,24439.79629,10937222,23071.12939,10528,0,0,0,0,19978.79748,1414762,272.184
7/18/21,1134136.642,5.4,47.77877261,11683.98532,10194421,27501.72141,13657080,24129.64397,10995,0,0,0,0,21177.00005,1280412,272.184
7/19/21,1159945.255,5.4,50.54663242,11481.61447,9659278,23782.14863,11782682,21782.23679,9491,0,0,0,0,20911.01189,1104449,272.184
7/20/21,1140066.529,5.4,61.825691,10654.4613,10933591,21847.79438,11868631,21662.68186,9782,0,0,0,0,21300.37838,1188965,272.184
7/21/21,1145701.198,5.4,67.73313728,10586.89913,11060420,26347.95273,13310272,26118.24436,11386,0,0,0,0,19679.837,1039199,272.184
7/22/21,1136283.521,5.4,55.64078766,10898.09892,9079518,21812.87773,10126940,25576.94822,11618,0,0,0,0,23382.09094,1260524,272.184
7/23/21,1135713.308,5.4,56.51104967,11529.53736,10455216,23326.62934,10613416,20314.20848,8710,0,0,0,0,20210.69786,1410501,272.184
7/24/21,1142410.365,5.4,55.98082063,10693.76356,10347684,30336.79677,16696257,20559.92603,9457,0,0,0,0,19192.68563,1127763,272.184
7/25/21,1121175.578,5.4,58.33578089,11746.8303,11718702,23853.39566,13794439,24410.50412,10769,0,0,0,0,18829.47965,996692,272.184
7/26/21,1170690.82,5.4,79.11632249,10972.11137,10215985,27556.3344,14640259,20884.81737,8880,28405.48197,6902318,12492.1263,1054662,19392.59486,1522308,272.184
7/27/21,1136696.136,5.4,68.12733093,10849.47538,10135247,26539.49271,12046451,25711.05399,11498,26148.67499,6593197,12074.65944,1015578,19845.30122,1408570,272.184
7/28/21,1139625.091,5.4,81.88558168,10954.52557,8959084,25677.46218,12572973,23844.67343,10321,23045.79862,5495918,12101.88652,976336,20946.69742,1296846,272.184
7/29/21,1159478.58,5.4,81.37084617,11115.68731,10713354,26933.68239,11998894,25944.23199,11370,28013.472,6880932,11820.58457,856209,19929.12807,982528,272.184
7/30/21,1142395.419,5.4,86.57491792,11583.03639,11130618,24113.26027,12675919,23220.75159,10568,25587.43178,6265863,12305.17789,1068715,18671.99567,1254307,272.184
7/31/21,1170940.336,5.4,77.72302007,11395.68044,9960715,25236.91895,12119657,25325.68142,11275,29085.54338,6934452,12019.6468,1236994,20066.9906,1119028,272.184
8/1/21,1183870.239,5.2,79.99041807,11224.7585,9869030,22780.05908,11218131,21981.43936,9620,25398.79433,6256118,12322.05848,820271,20270.26171,1140735,273.092
8/2/21,1149245.53,5.2,83.35516567,11376.28498,9996414,28698.00224,13201213,21808.51776,9558,24073.32764,5819195,12055.80374,1162045,18809.81132,1202855,273.092
8/3/21,1145918.949,5.2,62.54343347,11104.3502,9806193,24146.85661,12221712,21601.25353,8903,26854.06497,6438944,12355.94254,1272021,20546.98401,1461417,273.092
8/4/21,1176210.561,5.2,84.8194482,10511.97304,10187296,24707.19879,11348519,25652.45917,11450,26171.86212,6447165,11908.15205,1060108,20631.43941,1773225,273.092
8/5/21,1150328.086,5.2,81.24277744,11256.37997,8595049,25268.69252,11519663,22366.42726,10161,23045.27573,5596284,12516.80018,1036147,17831.44206,1350871,273.092
8/6/21,1166146.044,5.2,74.06254349,11345.80165,10027367,27385.71897,12335706,25290.69737,11268,24455.63646,5982020,12077.31189,892734,19832.71508,1181606,273.092
8/7/21,1149973.775,5.2,68.63985967,11192.71792,11166075,21989.37932,9239926,24607.91094,11391,24281.19539,5919206,11892.09747,1243936,19423.18464,1068753,273.092
8/8/21,1158426.966,5.2,61.73509389,10834.11374,9068730,25255.89693,12704284,25187.90463,11224,28956.24567,6950985,11948.76919,948909,19798.76641,1160250,273.092
8/9/21,1131701.515,5.2,72.85505829,11329.98244,10243778,22883.87065,10953930,20480.82811,8787,0,0,12379.41692,1069012,21142.04613,1368608,273.092
8/10/21,1144636.329,5.2,82.5239668,10483.24886,9316921,26091.49999,10823502,26253.51291,12374,0,0,12125.99723,1232726,20555.24017,1194808,273.092
8/11/21,1155179.602,5.2,76.46717398,11883.57184,10911150,26884.43943,12840723,22647.04799,9958,0,0,11769.17252,954375,18487.84475,1252636,273.092
8/12/21,1199027.853,5.2,86.55749195,10735.7482,10022388,24082.29777,13577745,21587.90052,9516,0,0,11986.66117,1355163,23109.72631,1480435,273.092
8/13/21,1131214.793,5.2,72.85001524,10671.78697,10492529,21829.36587,10282337,21749.73371,9815,0,0,11960.4294,1237979,21827.96233,1112137,273.092
8/14/21,1185751.647,5.2,71.71451746,11648.75748,10094266,27614.13444,11514608,25630.60953,11316,0,0,11873.76188,1088973,22104.73773,1418245,273.092
8/15/21,1172844.006,5.2,78.00734845,10827.16001,9883518,26953.12859,14932557,21387.25932,8605,0,0,12124.6345,1341024,19516.75653,1270391,273.092
8/16/21,1140947.567,5.2,57.30921449,10676.77926,9209893,25397.94369,13006205,22083.26004,10028,0,0,11999.96328,889660,17730.10221,764834,273.092
8/17/21,1142647.975,5.2,60.84865475,10616.67035,10959462,23854.33719,12045199,23785.4721,10578,0,0,11783.05825,810434,15375.94593,874945,273.092
8/18/21,1159811.599,5.2,62.46252967,11461.78473,11286031,23029.68756,11873351,24743.23012,10985,0,0,11899.08447,1097459,22326.21082,1672910,273.092
8/19/21,1148086.356,5.2,58.24430451,11173.19776,10508303,26383.76492,12605541,22719.19181,10108,0,0,11998.86566,1036736,17411.32174,1237679,273.092
8/20/21,1148684.546,5.2,54.97503003,10560.10322,8619615,23164.95613,11365565,19165.36878,8622,0,0,11729.35484,1079403,20236.36482,1006109,273.092
8/21/21,1158670.325,5.2,64.94814085,10564.09313,9838689,24194.5524,10583594,25965.69839,11315,0,0,12097.53711,1283310,18962.43538,1126537,273.092
8/22/21,1165214.184,5.2,61.31820806,11340.70411,10399122,28214.03473,12325092,22316.37829,9367,0,0,12121.73521,994251,19845.67783,1253704,273.092
8/23/21,1149821.597,5.2,69.40007655,10779.23024,9584447,25064.08554,13416267,21855.36086,10149,32383.191,7851302,0,0,18100.71644,1444515,273.092
8/24/21,1148979.303,5.2,66.75113188,10710.85453,8674390,24282.46878,11602901,21437.90601,9852,26322.64036,6486653,0,0,19600.29423,1258883,273.092
8/25/21,1140380.082,5.2,54.57157205,10957.38486,9775879,22963.30584,12218191,21294.86228,9366,29617.01714,7342426,0,0,19672.10803,1036363,273.092
8/26/21,1118545.557,5.2,66.64632906,10194.57153,9535673,22251.47887,11284747,20212.62547,8597,26247.34319,6369377,0,0,22005.27462,1484636,273.092
8/27/21,1140524.385,5.2,50.42969521,10418.8428,10024308,29134.17429,13145083,20504.32808,9628,21130.79231,4961717,0,0,20819.38603,1645185,273.092
8/28/21,1146379.176,5.2,59.43529708,11138.05315,13467838,21985.20519,10535852,19286.89419,8666,24617.74137,5837512,0,0,20231.65252,1155764,273.092
8/29/21,1148140.813,5.2,46.79192896,10332.98155,9139528,21810.42267,10188578,22643.98655,10480,32491.03241,7870213,0,0,19271.45295,1188779,273.092
8/30/21,1138507.404,5.2,47.04751682,11015.77237,9341797,23066.95538,11300229,22527.4661,9782,25945.11352,6369602,0,0,22802.66258,1411556,273.092
8/31/21,1165601.041,5.2,48.35036021,10856.60326,10800392,26309.34083,14251256,23058.11683,10458,34480.27133,8372269,0,0,16627.09156,1131646,273.092
9/1/21,1159796.67,4.7,64.2010191,11550.30837,9155317,24662.38731,12680103,23405.47374,10623,22587.85386,5400451,0,0,21477.58201,1542765,274.214
9/2/21,1160283.156,4.7,53.06013716,10704.28488,9966618,27082.31184,12816172,24258.85075,10692,21105.81247,5109965,0,0,20023.47907,1184696,274.214
9/3/21,1143930.196,4.7,68.00233155,10764.58231,9809521,27891.4672,13305264,22657.19136,9307,26192.16365,6366335,0,0,21607.26491,1234892,274.214
9/4/21,1140056.131,4.7,46.34091525,10932.82747,9544358,25519.67268,11249931,22917.21257,10852,27123.87167,6582543,0,0,20629.18391,1115337,274.214
9/5/21,1151140.719,4.7,71.16180421,11084.1684,9518933,25688.41566,11920892,25243.97465,11141,24173.95909,5878252,0,0,21297.46912,1544867,274.214
9/6/21,1164804.077,4.7,65.34749198,10637.29403,11048804,28841.01803,13851898,21756.0637,9757,0,0,11903.89388,871010,18059.49662,1055597,274.214
9/7/21,1136681.925,4.7,53.71179865,11342.24598,10729977,26379.9399,13202963,26013.71526,11846,0,0,12205.91522,1081163,16552.03927,1084215,274.214
9/8/21,1147200.759,4.7,46.47877607,11099.3749,9799080,23872.12092,11377747,22903.71449,9326,0,0,11447.51122,891271,21356.12903,1058655,274.214
9/9/21,1134560.596,4.7,66.02747575,11013.65785,8839861,25305.92408,11834791,22773.9558,10636,0,0,11994.11234,958674,21124.86856,1394985,274.214
9/10/21,1146888.786,4.7,60.28311502,11355.24089,10622051,26116.24853,13108538,24137.3088,11020,0,0,12229.79494,854260,18399.96779,903627,274.214
9/11/21,1163245.92,4.7,73.87537174,11447.0714,11153299,24323.86102,11941773,24989.24112,10986,0,0,11635.5078,1166948,19845.81243,1222643,274.214
9/12/21,1167841.693,4.7,52.385608,10637.79082,9570452,24658.71893,11054961,25649.8451,12452,0,0,11729.58678,1216626,21353.59068,1243135,274.214
9/13/21,1144737.399,4.7,64.20922551,10738.80335,10470312,22100.87334,11373460,25642.64714,10944,0,0,12283.94978,934564,21109.08835,1371327,274.214
9/14/21,1165535.224,4.7,77.57837885,10562.81889,10467259,26086.13075,12272412,21131.26517,9837,0,0,11954.91204,1100410,16620.73354,1148731,274.214
9/15/21,1138798.109,4.7,73.51431545,11210.38576,10769320,22644.81704,10053787,24637.24685,11145,0,0,12262.73651,1141272,21411.35995,1196474,274.214
9/16/21,1137776.575,4.7,63.60776539,11068.72701,10894612,21488.4944,10476648,26815.18728,12307,0,0,12109.95592,945829,18626.01717,1273198,274.214
9/17/21,1126613.402,4.7,72.57929591,10544.10103,10664926,24171.15965,11613885,21345.595,9353,0,0,12475.22031,1220001,20936.25179,1336208,274.214
9/18/21,1147098.69,4.7,81.63766644,10926.08415,10931815,26259.0364,11744382,23196.71225,10162,0,0,11821.20283,1013839,0,0,274.214
9/19/21,1129130.143,4.7,70.75353072,11190.11841,11801283,24392.90062,11546189,23489.04565,9793,0,0,11988.23794,825294,0,0,274.214
9/20/21,1149282.894,4.7,68.59216686,10773.16879,8560465,25400.47888,12578546,24316.91276,11075,30255.89011,7196620,11535.05232,936595,0,0,274.214
9/21/21,1139668.134,4.7,75.80991826,10778.80143,8659512,22906.94748,11864469,23567.38362,9796,32915.87172,7695812,12639.35074,975528,0,0,274.214
9/22/21,1136667.629,4.7,72.25303764,10528.1591,8244423,24179.82205,11514115,23849.06859,10777,29979.52536,7084233,11886.68574,875322,0,0,274.214
9/23/21,1169827.23,4.7,84.47580805,10735.19475,10867175,22521.04721,11082147,20144.35265,10078,23547.22987,5594577,11950.91333,1194861,0,0,274.214
9/24/21,1139931.78,4.7,65.88135592,11334.73157,11314806,23156.07248,11034009,23727.12042,10860,39075.25746,9236644,12113.08981,944732,0,0,274.214
9/25/21,1153888.917,4.7,80.29642992,10376.81102,9729887,25014.95596,12517651,20670.62102,8813,30915.4517,7580846,11749.44437,945359,0,0,274.214
9/26/21,1161223.851,4.7,62.01616913,11177.33756,13135373,28086.06436,13246483,22247.64696,9737,28506.38129,6968250,11992.48599,1442233,0,0,274.214
9/27/21,1160564.636,4.7,70.9477141,10735.57059,10234429,25346.75618,12584020,21616.25413,9776,32863.75707,8002037,11729.82219,910083,0,0,274.214
9/28/21,1153739.123,4.7,88.42116667,11434.19322,12341249,25444.54905,11515194,21586.12228,9354,35577.03328,8765665,12054.41238,925152,0,0,274.214
9/29/21,1129357.312,4.7,61.86825866,11095.26968,11644450,24932.73172,11071144,21828.1091,9461,24503.23789,6141272,12320.01358,1261698,0,0,274.214
9/30/21,1131379.713,4.7,63.2920365,11089.04636,10186154,21842.68346,11165054,25723.71307,11186,28199.24677,6823291,12168.53359,1175292,0,0,274.214
10/1/21,1154674.498,4.6,66.47803982,11141.40024,9204615,24909.04566,10796595,22266.05265,9744,27176.11756,6540649,11865.34748,873513,0,0,276.59
10/2/21,1179133.536,4.6,87.66613652,10570.57195,9953983,23826.53328,10833331,22202.68085,9593,20094.09179,4694513,12183.77863,1006718,0,0,276.59
10/3/21,1168812.562,4.6,72.77841381,11293.47035,11848699,27707.53188,12711100,24892.95668,12281,27710.04189,6694514,12225.80596,780787,0,0,276.59
10/4/21,1162919.038,4.6,75.66384932,11275.32713,10767631,20789.61929,11378755,21906.31438,9971,0,0,0,0,0,0,276.59
10/5/21,1132177.654,4.6,57.25708267,9965.182804,8478113,21700.15671,10341289,21802.70519,9882,0,0,0,0,0,0,276.59
10/6/21,1168032.154,4.6,64.01999761,11704.30795,10357812,29161.28021,13834699,20872.00843,9069,0,0,0,0,0,0,276.59
10/7/21,1120649.185,4.6,82.5049534,11434.42588,10005204,26210.30444,11690718,23774.47166,10711,0,0,0,0,0,0,276.59
10/8/21,1160884.034,4.6,74.92429751,11369.42524,9326266,24054.73564,12647959,23517.78504,10114,0,0,0,0,0,0,276.59
10/9/21,1137893.174,4.6,54.42112829,11206.26467,8197587,27114.87464,14063257,22626.27274,9289,0,0,0,0,0,0,276.59
10/10/21,1166286.744,4.6,74.00391499,10500.4389,9436367,23807.06882,10741698,23047.3274,10499,0,0,0,0,0,0,276.59
10/11/21,1147812.121,4.6,53.54617851,11170.72688,9305753,22784.87278,10235364,20509.65726,9420,0,0,0,0,0,0,276.59
10/12/21,1138317.897,4.6,60.41434277,10876.82015,9784380,25728.70311,12171219,25212.74274,11518,0,0,0,0,0,0,276.59
10/13/21,1162359.668,4.6,73.78332592,10473.84681,10477147,23028.32818,9518291,20364.55129,9170,0,0,0,0,0,0,276.59
10/14/21,1154830.952,4.6,62.26641687,10556.42847,9703071,26428.2835,11470073,25698.47345,11801,0,0,0,0,0,0,276.59
10/15/21,1152938.107,4.6,46.1610336,10548.63535,9013308,23435.98397,11829806,22169.5346,9458,0,0,0,0,0,0,276.59
10/16/21,1142848.421,4.6,71.95165677,10345.59724,7961095,23911.20279,10499567,22601.98602,9850,0,0,0,0,0,0,276.59
10/17/21,1169416.22,4.6,65.6350571,11798.01994,9616512,27599.58677,12716045,27733.92664,12292,0,0,0,0,0,0,276.59
10/18/21,1166995.621,4.6,45.63515629,11271.81383,9736710,24763.82589,10638543,23073.73717,10357,31341.32833,7562378,12054.10506,949682,17277.31845,1098726,276.59
10/19/21,1155812.897,4.6,53.07684255,10422.81345,8035623,24487.06913,11953157,21473.29104,9450,24993.23695,6103980,11784.92099,947358,21435.15135,1517172,276.59
10/20/21,1168147.007,4.6,55.87899224,11398.99,11840456,23380.30552,11178840,22342.53793,9471,27359.3211,6591291,11903.58005,1073437,19535.06902,1334578,276.59
10/21/21,1175915.647,4.6,61.06976437,11276.28981,11397525,24213.89085,12592725,25277.76677,11428,29900.50543,7401554,11675.57635,1089063,16979.52972,1081598,276.59
10/22/21,1188721.274,4.6,64.03391616,10649.83125,10729466,24760.81714,13943550,18617.6789,8658,34747.67963,8502344,12012.88,764975,21340.96276,1276445,276.59
10/23/21,1175528.589,4.6,64.70542667,10750.3981,9528140,27519.42984,12164695,19925.10374,9365,26754.61767,6509013,12004.88455,882518,19133.61504,1372593,276.59
10/24/21,1159448.608,4.6,44.38250725,10816.28867,9167159,26113.58193,11453209,21139.29035,9233,33080.52903,8101687,12099.33641,1172430,19139.81988,1188466,276.59
10/25/21,1180164.589,4.6,47.20793707,11598.80714,9079010,27525.04176,13033926,23242.06313,10560,30714.06929,7568124,12068.40554,1064613,17850.68877,923304,276.59
10/26/21,1164496.712,4.6,43.94435329,11102.34151,10172521,24839.99116,11189342,24875.33294,11519,19723.10689,4691620,11804.75102,1120013,22693.16274,1428818,276.59
10/27/21,1157803.147,4.6,50.20965552,10735.00853,9674837,24183.06834,11735675,25929.02258,11322,22175.02191,5454830,11901.85389,1025125,19118.79532,1119307,276.59
10/28/21,1174269.452,4.6,69.72100416,11616.25694,9890005,23718.13702,12383082,25350.77511,11696,25776.42262,6275624,12047.79645,838345,19344.52802,869411,276.59
10/29/21,1149055.446,4.6,45.02550918,11700.70674,9516935,24689.85254,11441454,24131.20882,10618,22719.05101,5530374,12475.34086,1038718,17682.67843,1137865,276.59
10/30/21,1160966.955,4.6,52.26169393,10775.41045,10124401,25940.27874,12027685,24760.38808,10891,28287.18725,6937493,11678.54426,1250722,19064.60777,1141391,276.59
10/31/21,1162816.858,4.6,51.60749439,10747.63035,9398024,26418.18697,13110797,22047.00645,9186,26535.20806,6423806,12045.0966,1208659,19958.49736,1139743,276.59
11/1/21,1184348.04,4.2,52.16268417,10480.52031,10286746,23680.37301,12147391,22813.06011,10649,0,0,11662.59284,878220,18785.24312,1081651,278.524
11/2/21,1154063.846,4.2,67.2479724,10987.36487,9559683,26577.89474,12919504,23957.36716,10238,0,0,12159.46248,927780,17207.77841,1440009,278.524
11/3/21,1161817.363,4.2,63.87142889,10774.45592,8221894,29517.06421,16238543,22854.57707,10081,0,0,11769.23119,810837,24426.61619,1565042,278.524
11/4/21,1165142.789,4.2,70.88550719,10892.18515,9667927,27406.5258,13392127,23948.21006,10674,0,0,12213.73823,980904,21833.50286,1604119,278.524
11/5/21,1185787.132,4.2,60.79233257,10806.63011,10619859,27808.7348,13781567,21842.88166,9867,0,0,11633.29265,1155024,17353.26183,1168953,278.524
11/6/21,1163135.609,4.2,81.28138677,11416.35301,9003058,23689.98449,10413551,23656.32652,11035,0,0,11739.39521,1040553,19389.73928,1188709,278.524
11/7/21,1155766.041,4.2,63.11574384,11764.82332,10919802,23033.87799,11032517,21531.05886,9564,0,0,11891.18086,850821,20455.58954,1249054,278.524
11/8/21,1191036.601,4.2,70.89483481,11770.13966,12017415,29121.68738,14109203,24120.5695,11220,0,0,12224.89165,888809,23889.05581,1323557,278.524
11/9/21,1202500.458,4.2,59.416877,11304.9862,10363733,25523.31893,13317535,24642.01624,11402,0,0,12274.41076,1487340,15917.01754,1435818,278.524
11/10/21,1153965.168,4.2,77.22548371,10650.71042,8967228,21557.05246,10249048,23025.59176,11083,0,0,11671.09338,1052329,20349.54836,1335777,278.524
11/11/21,1172811.916,4.2,64.21799441,10988.37089,11256291,26455.99499,12193054,21712.07906,9162,0,0,11521.50498,939168,20298.02504,1092576,278.524
11/12/21,1158711.01,4.2,74.75158304,10781.24787,9070682,27535.94352,12050764,19261.65584,7867,0,0,12151.09538,748673,23145.10334,1437173,278.524
11/13/21,1187326.39,4.2,83.0423898,10729.22881,10948868,26459.12071,12263916,21325.1573,9758,0,0,11794.79028,1003372,19137.21887,1178651,278.524
11/14/21,1173422.493,4.2,69.91773523,10849.9455,8656354,26446.19347,12760235,23630.61694,9692,0,0,11953.69002,844275,17983.84261,1064055,278.524
11/15/21,1179761.464,4.2,80.92398986,11703.10815,10909914,27855.78224,13159389,20955.42858,9162,28059.20471,6789243,0,0,19896.52494,1032298,278.524
11/16/21,1175568.538,4.2,83.49403495,11080.85265,9394912,28502.56999,14508240,22773.85291,9795,24958.88748,5859858,0,0,18519.79378,1209868,278.524
11/17/21,1181475.005,4.2,69.3159919,11752.55076,12743587,23728.20625,10409693,19683.09914,7958,18504.74534,4523310,0,0,18210.42666,1024733,278.524
11/18/21,1199579.756,4.2,80.98256875,11040.01031,9590352,27593.51669,14796516,23491.8145,10319,22098.30886,5184063,0,0,21098.7901,1407890,278.524
11/19/21,1156682.169,4.2,89.60346706,10958.51818,9682482,23417.02032,10774974,23840.90931,10629,29381.99747,6915444,0,0,19667.94846,1153580,278.524
11/20/21,1158326.154,4.2,76.96817258,10241.63477,8866985,28046.37832,13272492,24563.20253,10798,30153.2323,7374313,0,0,21359.25887,1177881,278.524
11/21/21,1167027.573,4.2,87.14997702,11060.9967,9945372,25573.9212,12056257,23791.159,10238,32069.06251,7910095,0,0,20186.05662,1514341,278.524
11/22/21,1173288.429,4.2,66.32999287,10939.25458,8992064,23772.67474,12278000,24136.58832,10628,31809.48656,7430169,0,0,24042.25042,1584809,278.524
11/23/21,1188914.92,4.2,66.26922986,10569.87744,10570928,27776.33677,13725888,25214.46077,11420,31005.20769,7610778,0,0,20716.74795,1310757,278.524
11/24/21,1163699.937,4.2,72.57563787,11208.28471,11463931,25627.40347,12323383,24596.87733,11207,22048.14422,5331662,0,0,19680.39341,1155340,278.524
11/25/21,1201364.042,4.2,71.02499078,12025.5016,11882662,30465.75861,13684131,22303.27281,10208,30904.59787,7596876,0,0,20219.57967,1038465,278.524
11/26/21,1191186.296,4.2,79.03375516,10459.3285,8508976,25796.9449,12498884,24189.70692,10943,21949.78863,5236088,0,0,21631.52506,1490828,278.524
11/27/21,1172886.581,4.2,56.06218408,10835.29076,10290975,26834.92612,12243339,23081.83074,9980,19117.20726,4663277,0,0,19933.23256,1166737,278.524
11/28/21,1183610.044,4.2,75.93144179,10725.15924,10768415,22222.30166,10125267,25947.86901,11530,24246.40466,5701461,0,0,19552.57506,1412047,278.524
11/29/21,1166959.146,4.2,77.00079645,10854.77896,10461286,24580.94179,12150463,25105.03662,11316,0,0,12321.78413,915696,20270.7204,1407919,278.524
11/30/21,1181169.785,4.2,61.35203224,10774.67304,10784606,22485.55257,12570105,21390.30186,9447,0,0,11981.25515,1183059,17646.58656,1445883,278.524
12/1/21,1161025.487,3.9,71.27123105,10561.49092,8451547,25476.02849,11340102,21185.96143,9352,0,0,11677.97069,769881,20603.49788,1161699,280.126
